WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((5.98303338461275 44.8642291691022))",COURDEAU0000002000795473,Cours d'eau,,ruisseau des baisses
"MULTIPOINT ((5.98835006040693 44.9848912892731))",COURDEAU0000002000795441,Cours d'eau,,la malsanne
"MULTIPOINT ((6.00585117563185 44.9695266571463))",COURDEAU0000002000794983,Cours d'eau,,ruisseau de l'argentière
"MULTIPOINT ((5.99702150446199 44.9036004722897))",COURDEAU0000002000795470,Cours d'eau,,ruisseau de la combe pre du plat
"MULTIPOINT ((6.01885195488735 44.9654666957164))",COURDEAU0000002000794982,Cours d'eau,,ruisseau de l'issart
"MULTIPOINT ((5.99551560547652 45.0405107668921))",COURDEAU0000002000795429,Cours d'eau,,ruisseau de villard reymond
"MULTIPOINT ((6.02335787908569 45.0760225943845))",COURDEAU0000002000794947,Cours d'eau,,la rive
"MULTIPOINT ((6.0300333880041 45.0739634046482))",COURDEAU0000002000794945,Cours d'eau,,ruisseau font peyrole
"MULTIPOINT ((6.07014234813829 44.9999878738602))",COURDEAU0000002000794968,Cours d'eau,,le vénéon
"MULTIPOINT ((6.01359501412387 45.3535893365465))",COURDEAU0000002000795364,Cours d'eau,,ruisseau du taillou
"MULTIPOINT ((6.0486545880083 45.1391190543192))",COURDEAU0000002000794934,Cours d'eau,,le roubier
"MULTIPOINT ((5.9859252640376 45.3004197116019))",COURDEAU0000002000795372,Cours d'eau,,ruisseau battiards
"MULTIPOINT ((6.00008042886412 45.2680478321411))",COURDEAU0000002000795378,Cours d'eau,,ruisseau de montbouvier
"MULTIPOINT ((6.01422624549922 45.2044256314663))",COURDEAU0000002000795391,Cours d'eau,,le bruyant
"MULTIPOINT ((6.00376945452523 45.3506527254213))",COURDEAU0000002000795362,Cours d'eau,,ruisseau de chavanne
"MULTIPOINT ((6.01427972672897 45.4116013368113))",COURDEAU0000002000795350,Cours d'eau,,ruisseau du papet
"MULTIPOINT ((6.16968119875113 45.0779489362263))",COURDEAU0000002000792903,Cours d'eau,,ruisseau de la grande combe
"MULTIPOINT ((6.05114338478959 45.2297374788175))",COURDEAU0000002000794903,Cours d'eau,,ruisseau des îlettes
"MULTIPOINT ((6.01685560217099 45.3455564754244))",COURDEAU0000002000795363,Cours d'eau,,ruisseau de goncelin
"MULTIPOINT ((6.03132054366546 45.3200229381473))",COURDEAU0000002000794875,Cours d'eau,,le rif agout
"MULTIPOINT ((6.0260982970159 45.4218195602929))",COURDEAU0000002000795340,Cours d'eau,,ruisseau de rebouchet
"MULTIPOINT ((6.03257993568477 45.3982341724765))",COURDEAU0000002000794848,Cours d'eau,,ruisseau de beau-magny
"MULTIPOINT ((6.07096421134307 45.3032639786463))",COURDEAU0000002000794876,Cours d'eau,,ruisseau du cachet
"MULTIPOINT ((6.05464693272409 45.2616894249124))",COURDEAU0000002000794890,Cours d'eau,,le pleynet
"MULTIPOINT ((6.06292247946191 45.1948597049049))",COURDEAU0000002000794915,Cours d'eau,,ruisseau de lati
"MULTIPOINT ((6.08015615229225 45.2141287055507))",COURDEAU0000002000794895,Cours d'eau,,le blanc
"MULTIPOINT ((6.07453660641613 45.1774222136953))",COURDEAU0000002000794916,Cours d'eau,,le claret
"MULTIPOINT ((6.08199633888219 45.2130767966049))",COURDEAU0000002000794896,Cours d'eau,,ruisseau de l'orge
"MULTIPOINT ((6.06438081648318 45.2543483304929))",COURDEAU0000002000794887,Cours d'eau,,ruisseau du col de pendet
"MULTIPOINT ((6.05248728459484 45.3967617387203))",COURDEAU0000002000794853,Cours d'eau,,ruisseau de la bâtie
"MULTIPOINT ((6.07329570574224 45.4313705311147))",COURDEAU0000002000794841,Cours d'eau,,ruisseau de pluvigny
"MULTIPOINT ((6.09946258296414 44.8617195481917))",COURDEAU0000002000795011,Cours d'eau,,ruisseau de l'écharenne
"MULTIPOINT ((6.09081036132833 45.0249950338734))",COURDEAU0000002000794958,Cours d'eau,,ruisseau de rivoire
"MULTIPOINT ((6.09114626980747 45.1514918617169))",COURDEAU0000002000794920,Cours d'eau,,le rieu
"MULTIPOINT ((6.08489139782149 45.0949954159365))",COURDEAU0000002000794939,Cours d'eau,,rieu nay
"MULTIPOINT ((6.0989758280219 45.1229494023844))",COURDEAU0000002000794929,Cours d'eau,,ruisseau du lac noir
"MULTIPOINT ((6.13943586621798 45.4017103765871))",COURDEAU0000002000794844,Cours d'eau,,ruisseau de malacard
"MULTIPOINT ((6.12439265336565 44.9042797557647))",COURDEAU0000002000795000,Cours d'eau,,ruisseau des berches
"MULTIPOINT ((6.12290899988263 45.1114538134577))",COURDEAU0000002000794938,Cours d'eau,,la sarenne
"MULTIPOINT ((6.1461953898064 45.0863769315107))",COURDEAU0000002000794940,Cours d'eau,,le nou
"MULTIPOINT ((6.10490957210823 45.1921190988609))",COURDEAU0000002000794912,Cours d'eau,,le flumet
"MULTIPOINT ((6.12923538392848 45.3562322412821))",COURDEAU0000002000794857,Cours d'eau,,torrent du jalon
"MULTIPOINT ((6.15607978395326 45.1818428309842))",COURDEAU0000002000794907,Cours d'eau,,le blanc
"MULTIPOINT ((6.24557460197717 44.9186307020156))",COURDEAU0000002000792945,Cours d'eau,,ruisseau de malacombe
"MULTIPOINT ((6.19395831747062 44.8963985727412))",COURDEAU0000002000792957,Cours d'eau,,ruisseau de la clouse
"MULTIPOINT ((6.19197039819514 44.988342271719))",COURDEAU0000002000792930,Cours d'eau,,ruisseau de la mura
"MULTIPOINT ((6.22556294337265 44.9570431456582))",COURDEAU0000002000792936,Cours d'eau,,ruisseau d'en-bas
"MULTIPOINT ((6.22173790837031 45.0989579035741))",COURDEAU0000002000792882,Cours d'eau,,rivière de la salse
"MULTIPOINT ((6.23351720165338 44.8861046746398))",COURDEAU0000002000792953,Cours d'eau,,ruisseau des rochas nières
"MULTIPOINT ((6.23646630699148 44.8924030408493))",COURDEAU0000002000792952,Cours d'eau,,ruisseau de la selle
"MULTIPOINT ((6.23026161482532 44.9876502498424))",COURDEAU0000002000792927,Cours d'eau,,ruisseau de la rama
"MULTIPOINT ((6.24509886871614 44.9228798410309))",COURDEAU0000002000792943,Cours d'eau,,ruisseau de la magnelaire
"MULTIPOINT ((6.24651814298934 44.9214335303531))",COURDEAU0000002000792944,Cours d'eau,,ruisseau de la sèche
"MULTIPOINT ((6.24029113305636 44.9904223134349))",COURDEAU0000002000792928,Cours d'eau,,ruisseau de puy sali
"MULTIPOINT ((6.25032140756653 44.9922923459306))",COURDEAU0000002000792929,Cours d'eau,,ruisseau du col de la lauze
"MULTIPOINT ((6.25736495166801 44.9251656161109))",COURDEAU0000002000792941,Cours d'eau,,ruisseau du vallon des étages
"MULTIPOINT ((6.28458254274503 44.968695765589))",COURDEAU0000002000792922,Cours d'eau,,ruisseau de la clause
"MULTIPOINT ((6.30595618100916 44.8993227139881))",COURDEAU0000002000792307,Cours d'eau,,torrent du chardon
"MULTIPOINT ((6.31096651250459 44.9880243037858))",COURDEAU0000002000792295,Cours d'eau,,ruisseau du replat
"MULTIPOINT ((6.14297023356031 45.3367419606378))",COURDEAU0000002000794863,Cours d'eau,,ruisseau de la combe jacques
"MULTIPOINT ((5.84303645022711 45.1815678957735))",COURDEAU0000002000796079,Cours d'eau,,ruisseau de combeloup
"MULTIPOINT ((5.79836150734419 45.2535093187442))",COURDEAU0000002000796062,Cours d'eau,,torrent des guichards
"MULTIPOINT ((6.0259547983391 45.3861149119724))",COURDEAU0000002000795354,Cours d'eau,,ruisseau du villard
"MULTIPOINT ((5.824034317046 45.2469799020209))",COURDEAU0000002000796060,Cours d'eau,,ruisseau du rivet
"MULTIPOINT ((5.75190842882696 45.177932728422))",COURDEAU0000002000796081,Cours d'eau,,la mogne
"MULTIPOINT ((5.739755114169 45.1518067503676))",COURDEAU0000002000796059,Cours d'eau,,ruisseau d'eybens
"MULTIPOINT ((5.85981116793446 45.0800610794575))",COURDEAU0000002000796089,Cours d'eau,,ruisseau de bruyant
"MULTIPOINT ((6.1177308336745 45.3778159200701))",COURDEAU0000002000794858,Cours d'eau,,le veyton
"MULTIPOINT ((5.96688672811513 45.490000065122))",COURDEAU0000002000795329,Cours d'eau,,glandon
"MULTIPOINT ((5.93815680359089 45.4264049712545))",COURDEAU0000002000795345,Cours d'eau,,ruisseau de la ville
"MULTIPOINT ((5.78152009780913 45.2415790498038))",COURDEAU0000002000796069,Cours d'eau,,torrent du mont pellet
"MULTIPOINT ((6.01705197536079 45.3675417479717))",COURDEAU0000002000795357,Cours d'eau,,ruisseau salin
"MULTIPOINT ((5.89204042316666 45.2591324596231))",COURDEAU0000002000795382,Cours d'eau,,ruisseau de vorz
"MULTIPOINT ((5.86999083455837 45.2496652706048))",COURDEAU0000002000796058,Cours d'eau,,chantourne de bois claret
"MULTIPOINT ((5.87308352460231 45.3301498179329))",COURDEAU0000002000796034,Cours d'eau,,ruisseau du carré
"MULTIPOINT ((5.87308352460231 45.3301498179329))",COURDEAU0000002000796034,Cours d'eau,,ruisseau du carre
"MULTIPOINT ((6.22995117634989 44.906726555764))",COURDEAU0000002000792951,Cours d'eau,,ruisseau de la donzelière
"MULTIPOINT ((6.0736600643538 45.2281631233222))",COURDEAU0000002000794900,Cours d'eau,,ruisseau des sept laux
"MULTIPOINT ((6.07443418381619 45.0608308884212))",COURDEAU0000002000794943,Cours d'eau,,ruisseau de france
"MULTIPOINT ((6.01555066836062 45.18902742238))",COURDEAU0000002000795389,Cours d'eau,,ruisseau de roche noire
"MULTIPOINT ((5.88976990741677 45.0992297919345))",COURDEAU0000002000795413,Cours d'eau,,combe du jas ruisseau
"MULTIPOINT ((5.9945334662554 45.0866577158545))",COURDEAU0000002000795415,Cours d'eau,,ruisseau de la rochette
"MULTIPOINT ((5.96113938246935 44.9482826014384))",COURDEAU0000002000795457,Cours d'eau,,combe piolente
"MULTIPOINT ((5.92239606655347 44.9576394270859))",COURDEAU0000002000795459,Cours d'eau,,ruisseau de combe fourane
"MULTIPOINT ((5.77699547779018 45.1478324779752))",COURDEAU0000002000796082,Cours d'eau,,ruisseau de la grande gorge
"MULTIPOINT ((5.79366856501885 44.7480927543778))",COURDEAU0000002000796154,Cours d'eau,,ruisseau des chaberts
"MULTIPOINT ((5.95359228377127 44.9576149827771))",COURDEAU0000002000795458,Cours d'eau,,ruisseau des meyannieres
"MULTIPOINT ((5.98097537927942 44.9186545696895))",COURDEAU0000002000795461,Cours d'eau,,ruisseau de la combe des drayes
"MULTIPOINT ((5.80378977022446 44.8765273914387))",COURDEAU0000002000796122,Cours d'eau,,le drac
"MULTIPOINT ((5.84998077201285 44.8435196589685))",COURDEAU0000002000796128,Cours d'eau,,ruisseau des sagnes
"MULTIPOINT ((6.10780508277486 45.1267198193711))",COURDEAU0000002000794927,Cours d'eau,,ruisseau rif brillant
"MULTIPOINT ((5.7920912208951 45.0352735430257))",COURDEAU0000002000796096,Cours d'eau,,rivière du lac mort
"MULTIPOINT ((5.66382671947095 45.0791410159493))",COURDEAU0000002000796493,Cours d'eau,,ruisseau la suze
"MULTIPOINT ((6.14493045777664 44.8782432687909))",COURDEAU0000002000795008,Cours d'eau,,ruisseau de balme blanche
"MULTIPOINT ((5.55916653933456 44.8827521470976))",COURDEAU0000002000796574,Cours d'eau,,petit ruisseau
"MULTIPOINT ((6.23037542469408 44.8835586303621))",COURDEAU0000002000792954,Cours d'eau,,ruisseau de l'étret
"MULTIPOINT ((5.75667691965976 44.9528704253122))",COURDEAU0000002000796114,Cours d'eau,,ruisseau du collet
"MULTIPOINT ((5.64730376275156 45.1195881785897))",COURDEAU0000002000796512,Cours d'eau,,la robine
"MULTIPOINT ((5.76737485458316 45.0591448846804))",COURDEAU0000002000796092,Cours d'eau,,canal des martinets
"MULTIPOINT ((5.66628321344793 45.0799642407009))",COURDEAU0000002000796494,Cours d'eau,,ruisseau de marjoëra
"MULTIPOINT ((5.66194314893993 45.0305140229264))",COURDEAU0000002000796530,Cours d'eau,,ruisseau du poyet
"MULTIPOINT ((5.69240003241187 45.1229281632301))",COURDEAU0000002000796500,Cours d'eau,,le lavanchon
"MULTIPOINT ((5.67059166882405 44.8199907184894))",COURDEAU0000002000796583,Cours d'eau,,rif perron
"MULTIPOINT ((5.76598526624299 45.2818404787612))",COURDEAU0000002000796053,Cours d'eau,,ruisseau de fontfroide
"MULTIPOINT ((5.82774488383215 45.3740385226867))",COURDEAU0000002000796024,Cours d'eau,,ruisseau de liatet
"MULTIPOINT ((5.68439357916654 45.2175400071823))",COURDEAU0000002000796495,Cours d'eau,,ruisseau la biolle
"MULTIPOINT ((5.8312506781772 45.2970088847618))",COURDEAU0000002000796048,Cours d'eau,,torrent du manival
"MULTIPOINT ((6.16892240360975 44.9445658659267))",COURDEAU0000002000792939,Cours d'eau,,la grande pisse
"MULTIPOINT ((6.13348999813696 45.0249990197867))",COURDEAU0000002000794955,Cours d'eau,,ruisseau de la gorge
"MULTIPOINT ((6.1348342844365 45.0260875238733))",COURDEAU0000002000794956,Cours d'eau,,ruisseau du grand cros
"MULTIPOINT ((6.15800328038051 45.1239124084682))",COURDEAU0000002000794925,Cours d'eau,,ruisseau du clos chevaleret
"MULTIPOINT ((6.16632047076132 45.0577477955627))",COURDEAU0000002000792905,Cours d'eau,,ruisseau du lavoir
"MULTIPOINT ((6.16876164438473 45.1356723564746))",COURDEAU0000002000792870,Cours d'eau,,ruisseau des quirlies
"MULTIPOINT ((6.18457296345512 45.1495626382676))",COURDEAU0000002000792856,Cours d'eau,,ruisseau de ravel
"MULTIPOINT ((6.08985982414767 45.2146211424238))",COURDEAU0000002000794897,Cours d'eau,,ruisseau de bunard
"MULTIPOINT ((6.12879623976524 45.1629198204413))",COURDEAU0000002000794918,Cours d'eau,,ruisseau du plan des cavalles
"MULTIPOINT ((5.6881255782398 45.0862656004441))",COURDEAU0000002000796514,Cours d'eau,,la gresse
"MULTIPOINT ((5.47077689534036 45.2483753032888))",COURDEAU0000002000802628,Cours d'eau,,canal des mortes
"MULTIPOINT ((5.53741420398511 44.8199918650195))",COURDEAU0000002000802687,Cours d'eau,,ruisseau de darne
"MULTIPOINT ((5.94726921516937 44.8480078558007))",COURDEAU0000002000795480,Cours d'eau,,ruisseau des faures
"MULTIPOINT ((5.99216967196024 44.8258393574469))",COURDEAU0000002000795481,Cours d'eau,,ruisseau des pras
"MULTIPOINT ((5.80148170136055 45.1421990142894))",COURDEAU0000002000796085,Cours d'eau,,ruisseau de la gorge du moulin
"MULTIPOINT ((6.13812114200515 45.3299184319067))",COURDEAU0000002000794865,Cours d'eau,,torrent pissé de la goitreuse
"MULTIPOINT ((6.10607955923402 45.0980868513965))",COURDEAU0000002000794937,Cours d'eau,,torrent rieu
"MULTIPOINT ((6.04677315501503 44.8806736073652))",COURDEAU0000002000795014,Cours d'eau,,ruisseau des roberts
"MULTIPOINT ((5.59540443347584 45.1774666725506))",COURDEAU0000002000796504,Cours d'eau,,ruisseau de rivet
"MULTIPOINT ((5.62820928534368 45.2515510866703))",COURDEAU0000002000796418,Cours d'eau,,le ruisset
"MULTIPOINT ((5.58548134779918 45.0850433577386))",COURDEAU0000002000796517,Cours d'eau,,ruisseau de ville vieille
"MULTIPOINT ((5.54509038832771 45.1387515895217))",COURDEAU0000002000802647,Cours d'eau,,ruisseau des platis
"MULTIPOINT ((5.50424978094981 45.0872409556487))",COURDEAU0000002000802655,Cours d'eau,,ruisseau des rochettes
"MULTIPOINT ((5.59878233529171 45.2376093197213))",COURDEAU0000002000796492,Cours d'eau,,l'eyrard
"MULTIPOINT ((5.38770140647519 45.0667701377501))",COURDEAU0000002000802665,Cours d'eau,,la bourne
"MULTIPOINT ((5.647686597777 45.2647269820274))",COURDEAU0000002000796425,Cours d'eau,,canal de palluel
"MULTIPOINT ((5.79109891132664 45.2836661653898))",COURDEAU0000002000796051,Cours d'eau,,la vence
"MULTIPOINT ((5.66762594392534 45.2134632261116))",COURDEAU0000002000796501,Cours d'eau,,la petite saône
"MULTIPOINT ((5.5238459472903 45.2596702304344))",COURDEAU0000002000802621,Cours d'eau,,ruisseau de fleuvant
"MULTIPOINT ((5.30817097671954 45.2290903819759))",COURDEAU0000002000803078,Cours d'eau,,le merdaret
"MULTIPOINT ((6.10342918918523 45.067009105337))",COURDEAU0000002000794941,Cours d'eau,,combe gillarde
"MULTIPOINT ((6.19393293763167 44.9987297908884))",COURDEAU0000002000792918,Cours d'eau,,le grand ruisseau
"MULTIPOINT ((5.99898135237684 44.9369603757817))",COURDEAU0000002000795462,Cours d'eau,,charmette
"MULTIPOINT ((6.22502853711274 44.9948588321743))",COURDEAU0000002000792925,Cours d'eau,,ruisseau de la chioura
"MULTIPOINT ((5.87612389023992 45.0001123453115))",COURDEAU0000002000795453,Cours d'eau,,ruisseau du serriou
"MULTIPOINT ((6.21139389203488 45.0839019506742))",COURDEAU0000002000792899,Cours d'eau,,ruisseau mistral
"MULTIPOINT ((6.18153707479917 45.0582295882484))",COURDEAU0000002000792901,Cours d'eau,,ruisseau de l'alpe
"MULTIPOINT ((6.18525487584356 45.0702677361656))",COURDEAU0000002000792897,Cours d'eau,,rif du tel
"MULTIPOINT ((6.19232873825308 45.0283783483428))",COURDEAU0000002000792910,Cours d'eau,,rif de mantel
"MULTIPOINT ((6.19083541400829 45.0537823047635))",COURDEAU0000002000792907,Cours d'eau,,ruisseau de la pisse
"MULTIPOINT ((6.20949284986085 45.1385994780496))",COURDEAU0000002000792869,Cours d'eau,,ruisseau de tirequeue
"MULTIPOINT ((6.2220785897795 45.0925517072316))",COURDEAU0000002000792880,Cours d'eau,,ruisseau de l'or de maringue
"MULTIPOINT ((6.21478293996222 45.0841970965926))",COURDEAU0000002000792900,Cours d'eau,,ruisseau moutet
"MULTIPOINT ((6.21506589194635 45.0827912601585))",COURDEAU0000002000792902,Cours d'eau,,rif de l'enversin
"MULTIPOINT ((6.21597436977058 45.1078511005207))",COURDEAU0000002000792881,Cours d'eau,,ruisseau du pissail
"MULTIPOINT ((6.21719737051107 45.1175346944918))",COURDEAU0000002000792868,Cours d'eau,,ruisseau du vallon
"MULTIPOINT ((6.22087080237479 45.1431736944235))",COURDEAU0000002000792867,Cours d'eau,,ruisseau du clot
"MULTIPOINT ((6.22195494940122 45.0887731714955))",COURDEAU0000002000792879,Cours d'eau,,ruisseau du cognet grataret
"MULTIPOINT ((6.23260359327313 45.1177422928059))",COURDEAU0000002000792862,Cours d'eau,,ruisseau du quirly
"MULTIPOINT ((6.23060318089076 45.1307814693293))",COURDEAU0000002000792864,Cours d'eau,,rif de malvorget
"MULTIPOINT ((6.22204865999571 44.8736579401097))",COURDEAU0000002000792962,Cours d'eau,,ruisseau des sellettes
"MULTIPOINT ((6.22852098628009 44.9881621718446))",COURDEAU0000002000792926,Cours d'eau,,ruisseau de la jougna
"MULTIPOINT ((5.93949335411331 45.2967362775814))",COURDEAU0000002000795377,Cours d'eau,,ruisseau d'hurtières
"MULTIPOINT ((6.11668270400149 45.219003066441))",COURDEAU0000002000794894,Cours d'eau,,ravin de l'ane
"MULTIPOINT ((5.65342824186318 45.2404312680471))",COURDEAU0000002000796489,Cours d'eau,,canal du furon
"MULTIPOINT ((6.04487974379316 44.8557766211182))",COURDEAU0000002000795013,Cours d'eau,,ruisseau de malentraz
"MULTIPOINT ((5.82634269374482 45.3680037039448))",COURDEAU0000002000796026,Cours d'eau,,le couzon
"MULTIPOINT ((5.77544126901196 44.8703091796292))",COURDEAU0000002000796123,Cours d'eau,,ruisseau de marigot
"MULTIPOINT ((5.3971146715085 45.1760939293845))",COURDEAU0000002000802645,Cours d'eau,,le nant
"MULTIPOINT ((5.89981988035751 45.2652318330846))",COURDEAU0000002000795383,Cours d'eau,,ruisseau de laval
"MULTIPOINT ((5.94522174872876 45.1424636865616))",COURDEAU0000002000795403,Cours d'eau,,ruisseau de vaudaine
"MULTIPOINT ((5.80019450912891 45.3249489477208))",COURDEAU0000002000796040,Cours d'eau,,ruisseau des corbeillers
"MULTIPOINT ((5.84005317877574 45.370680657454))",COURDEAU0000002000796025,Cours d'eau,,ruisseau d'ivernon
"MULTIPOINT ((5.886193295373 45.1238820149146))",COURDEAU0000002000795414,Cours d'eau,,ruisseau du vernon
"MULTIPOINT ((6.0475857464678 45.0143121655924))",COURDEAU0000002000794960,Cours d'eau,,ruisseau de la pisse
"MULTIPOINT ((5.37826429075095 45.1002828266227))",COURDEAU0000002000802659,Cours d'eau,,ruisseau de presles
"MULTIPOINT ((5.36314442153479 45.1664923069175))",COURDEAU0000002000803100,Cours d'eau,,ruisseau du puits d'enfer
"MULTIPOINT ((5.39666468837649 45.141014618522))",COURDEAU0000002000802651,Cours d'eau,,ruisseau de pizat
"MULTIPOINT ((6.15438425228166 44.8638779454787))",COURDEAU0000002000792968,Cours d'eau,,ruisseau de châtellerat
"MULTIPOINT ((5.67096019846526 44.9817525864313))",COURDEAU0000002000796544,Cours d'eau,,ruisseau des moineaux
"MULTIPOINT ((5.31827002655342 45.2508395405859))",COURDEAU0000002000803066,Cours d'eau,,la cumane
"MULTIPOINT ((5.4338951051328 45.056136132246))",COURDEAU0000002000802662,Cours d'eau,,le bournillon
"MULTIPOINT ((5.61705138751025 45.0542509479341))",COURDEAU0000002000796524,Cours d'eau,,l'echarine
"MULTIPOINT ((5.2483439776641 45.060930865753))",COURDEAU0000002000803114,Cours d'eau,,ruisseau rouge
"MULTIPOINT ((5.32474052043283 45.1216564219625))",COURDEAU0000002000803107,Cours d'eau,,le merdarei
"MULTIPOINT ((5.33781824038682 45.1263193660258))",COURDEAU0000002000803109,Cours d'eau,,ruisseau des carmes
"MULTIPOINT ((5.77329849998 45.3008486442825))",COURDEAU0000002000796056,Cours d'eau,,ruisseau de porte
"MULTIPOINT ((6.11053058545821 44.8613602967438))",COURDEAU0000002000795009,Cours d'eau,,ruisseau de serveille
"MULTIPOINT ((6.20667212992628 45.0779787245627))",COURDEAU0000002000792898,Cours d'eau,,ruisseau audiarin
"MULTIPOINT ((5.53913670186777 44.8199911767303))",COURDEAU0000002000802686,Cours d'eau,,ruisseau des fraches
"MULTIPOINT ((5.54482225022423 44.8508167640742))",COURDEAU0000002000802684,Cours d'eau,,ruisseau de l'aupet
"MULTIPOINT ((6.20706940990767 44.9881124275714))",COURDEAU0000002000792932,Cours d'eau,,ruisseau des blanches
"MULTIPOINT ((5.63145908030337 44.779759599902))",COURDEAU0000002000796596,Cours d'eau,,ruisseau de tournarou
"MULTIPOINT ((5.50332888137855 45.1628534237701))",COURDEAU0000002000802649,Cours d'eau,,ruisseau de roche rousse
"MULTIPOINT ((5.60509375084925 44.7592091802574))",COURDEAU0000002000796610,Cours d'eau,,ruisseau du fanjat
"MULTIPOINT ((5.67622783832548 44.955124653756))",COURDEAU0000002000796548,Cours d'eau,,ruisseau de mitraire
"MULTIPOINT ((5.57961258690938 44.7978414109835))",COURDEAU0000002000796600,Cours d'eau,,ruisseau des deux rifs
"MULTIPOINT ((5.55046870046736 44.839634283292))",COURDEAU0000002000802685,Cours d'eau,,ruisseau des ruines
"MULTIPOINT ((5.59263031846388 44.789734087479))",COURDEAU0000002000796598,Cours d'eau,,ruisseau du mollet
"MULTIPOINT ((5.54868363187566 44.8704368798428))",COURDEAU0000002000802681,Cours d'eau,,ruisseau de la piche
"MULTIPOINT ((5.58440725796313 44.7783013355709))",COURDEAU0000002000796611,Cours d'eau,,ruisseau du prayet
"MULTIPOINT ((5.56272364257646 44.7954739784251))",COURDEAU0000002000796601,Cours d'eau,,ruisseau de la conche
"MULTIPOINT ((5.56442074888111 44.8183068462136))",COURDEAU0000002000796589,Cours d'eau,,ruisseau de bourdy
"MULTIPOINT ((5.55991776187809 44.8376123472983))",COURDEAU0000002000796590,Cours d'eau,,ruisseau de gaillard
"MULTIPOINT ((5.56974857372643 44.8564272882032))",COURDEAU0000002000796581,Cours d'eau,,ruisseau d'orbannes
"MULTIPOINT ((5.56922023619481 44.7884514528258))",COURDEAU0000002000796602,Cours d'eau,,ruisseau des chabannes
"MULTIPOINT ((5.56388397211097 44.8670862204927))",COURDEAU0000002000796579,Cours d'eau,,ruisseau de grosse eau
"MULTIPOINT ((5.57708310857769 44.8093926435757))",COURDEAU0000002000796599,Cours d'eau,,ruisseau de combe chaude
"MULTIPOINT ((5.58259590131185 44.8586342258003))",COURDEAU0000002000796578,Cours d'eau,,ruisseau de la pisse
"MULTIPOINT ((5.70387799791737 44.7393489580981))",COURDEAU0000002000796169,Cours d'eau,,ruisseau de la pisse
"MULTIPOINT ((5.76488104612067 44.7756030683581))",COURDEAU0000002000796150,Cours d'eau,,ruisseau de pipet
"MULTIPOINT ((5.65350792513517 44.7591771567818))",COURDEAU0000002000796608,Cours d'eau,,ruisseau de l'archat
"MULTIPOINT ((5.64999772105657 44.772020329265))",COURDEAU0000002000796607,Cours d'eau,,rif du pin
"MULTIPOINT ((5.66108547933866 44.7233817943405))",COURDEAU0000002000796614,Cours d'eau,,rif bruyant
"MULTIPOINT ((5.66421114881208 44.7617533536969))",COURDEAU0000002000796603,Cours d'eau,,ruisseau des nays
"MULTIPOINT ((5.66503284801581 44.7819471653799))",COURDEAU0000002000796593,Cours d'eau,,ruisseau des brunelles
"MULTIPOINT ((5.66586877854976 44.7887724518524))",COURDEAU0000002000796592,Cours d'eau,,ruisseau du pas
"MULTIPOINT ((5.67930314058052 44.820088686504))",COURDEAU0000002000796582,Cours d'eau,,ruisseau de la fontaine du roi
"MULTIPOINT ((5.66532613606291 44.792614926945))",COURDEAU0000002000796594,Cours d'eau,,ruisseau de chapotet
"MULTIPOINT ((5.65587690473042 44.8312946468923))",COURDEAU0000002000796586,Cours d'eau,,ruisseau de burlet
"MULTIPOINT ((5.65998521321559 44.819993386304))",COURDEAU0000002000796587,Cours d'eau,,ruisseau du merdari
"MULTIPOINT ((5.69687775700282 44.793594010784))",COURDEAU0000002000796591,Cours d'eau,,ruisseau de pompe chaude
"MULTIPOINT ((5.67512651494289 44.7793194915162))",COURDEAU0000002000796595,Cours d'eau,,ruisseau de bonson
"MULTIPOINT ((5.68559141351513 44.8162539321443))",COURDEAU0000002000796584,Cours d'eau,,la vanne
"MULTIPOINT ((5.68683968510507 44.8592663911914))",COURDEAU0000002000796575,Cours d'eau,,ruisseau de verdet
"MULTIPOINT ((5.38812189152287 45.1184846563371))",COURDEAU0000002000802653,Cours d'eau,,rio millet
"MULTIPOINT ((5.70393545366404 44.8075221398689))",COURDEAU0000002000796145,Cours d'eau,,ruisseau de chante-merle
"MULTIPOINT ((5.39507919570211 45.076658441023))",COURDEAU0000002000802663,Cours d'eau,,ruisseau gournier
"MULTIPOINT ((5.70471747838729 44.8200618379744))",COURDEAU0000002000796144,Cours d'eau,,ruisseau des richards
"MULTIPOINT ((5.70592069206076 44.8687186251747))",COURDEAU0000002000796566,Cours d'eau,,ruisseau de fontobarry
"MULTIPOINT ((5.72756939517773 44.7426190680915))",COURDEAU0000002000796170,Cours d'eau,,ruisseau de combe noire
"MULTIPOINT ((5.72461546224825 44.7854449372117))",COURDEAU0000002000796153,Cours d'eau,,ruisseau des toures
"MULTIPOINT ((5.38724929263125 45.1382681545973))",COURDEAU0000002000802654,Cours d'eau,,le neiron
"MULTIPOINT ((5.38724929263125 45.1382681545973))",COURDEAU0000002000802654,Cours d'eau,,le neyron
"MULTIPOINT ((5.72257973274151 44.7973456680638))",COURDEAU0000002000796152,Cours d'eau,,ruisseau de l'amourette
"MULTIPOINT ((5.72049860377986 44.8650182341579))",COURDEAU0000002000796135,Cours d'eau,,ruisseau de combe noire
"MULTIPOINT ((5.74439134542345 44.7494201753786))",COURDEAU0000002000796163,Cours d'eau,,ruisseau de goirand
"MULTIPOINT ((5.74548273827898 44.7735665783456))",COURDEAU0000002000796161,Cours d'eau,,ruisseau du perrier
